SimNo,Result,A2_AvgEx7,A2_D.1,A2_D.2,A2_D.12,A2_T.234,A2_T.2,A2_T.3,A2_T.4,A2_T.5,A2_T.6,A2_T.7,A2_U.1,A2_U.2,A2_U.3,A2_U.4,A2_U.5,A2_U.6,A2_U.7,A2_U.8,A2_U.9,A2_U.10,A2_U.11,A2_U.12,A2_U.13,A2_U.14,A2_U.15,A2_U.16,A2_U.17,A2_U.18,A2_U.19,A2_U.20,A2_U.21,A2_Group,A3_Avg,A3_AvgEx7,A3_D.1,A3_D.2,A3_D.3,A3_D.4,A3_D.5,A3_D.6,A3_D.7,A3_Middle,A4_AvgEx8,A4_T.2,A4_T.3,A4_T.4,A4_T.5,A4_T.6,A4_T.7,A4_Middle,A5_,Comp_W_TW,Comp_W_CS.W_simple,Comp_W_CS.W_dynamic,Comp_W_CS.W_group,Comp_W_CS.W_calendar,Comp_W_SA.W_ATT,Comp_W_CH.W_M,Comp_W_CO.W_CO1,Comp_W_CO.W_CO2,Comp_W_CO.W_CO3,Comp_W_NP_Eq,Comp_W_NP_ATT,Comp_W_NP_IV,Comp_CPI,CPI.T_0,CPI.T_2,CPI.T_3,CPI.T_4,CPI.T_5,CPI.T_6,CPI.T_AvgExLast,CPI.T_Middle,CPI.D_0,CPI.D_1,CPI.D_2,CPI.D_3,CPI.D_4,CPI.D_5,CPI.D_6,CPI.D_Avg,CPI.D_Middle
9,Power,0.856,1,0.952,1,1,0.828,0.992,1,0.996,0.012,0.016,0.828,0.876,0.68,0.9,0.756,0.62,0.884,0.768,0.68,0.568,0.008,0.004,0.008,0.012,0.04,0.012,0.004,0.012,0.004,0.02,0.028,0.424,0.496,0.668,1,0.98,0.68,0.3,0.124,0.092,0.076,0.844,1,0.972,1,1,1,0.016,0.016,1,1,1,0.76,0.368,0.356,0.984,0.74,0.992,0.992,1,1,1,0.896,1,1,0.024,0.964,0.996,1,1,0.02,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,Mean Estimate,-0.027205631784169237,-0.010834653514045047,-0.02039135670483778,-0.015178609738805611,-0.017454275375006625,-0.011906693007979748,-0.015627645971652032,-0.020521223277642664,-0.02566183574698314,-0.030650504665614767,-0.03511545829444999,-0.011906693007979748,-0.011720592241795778,-0.019534697207266107,-0.010590212441686318,-0.021460661376918818,-0.02951279211724617,-0.0103708277267858,-0.020843699181580588,-0.03179471199792805,-0.03963810414809488,-0.010279199526710364,-0.02048910429461407,-0.029953986999549983,-0.041483669206097945,-0.051046562174257785,-0.01014039815188254,-0.019628621046324526,-0.029737876125757023,-0.03998066450773474,-0.05079639700153383,-0.060408793663669365,-0.022904699708092013,-0.04081738042182079,-0.035727420521351486,-0.010690173749718498,-0.02044383218397664,-0.030452772565472304,-0.0409301109303344,-0.051164777961489535,-0.060682857381606524,-0.07135713359595569,-0.030608903315158087,-0.005547238968396174,0.01173624040955215,0.00600958884598803,-0.0014838098272315133,-0.009133393080359938,-0.01671203492647818,-0.02370002171157764,-0.0015358726048432928,-0.005468038984208443,-0.005468009091221883,-0.02720271386279304,-0.03559863791816479,-0.02277812989564016,-0.023286949462681856,-0.02731049453324133,-0.010678805051771515,-0.010678805051771515,-0.010797898565502406,-0.005512691083557115,-0.023100183836522493,-0.027021674265674405,-0.02307168161866113,-0.009660846006874564,NA,NA,NA,NA,NA,NA,NA,NA,-0.07107634827315004,-0.010625441738672222,-0.020353047093859752,-0.030355982404014673,-0.04081958582588159,-0.05099023906759973,-0.060461061330226065,-0.040668815104772015,-0.030509538441252006
10,Median Estimate,-0.027723486758498013,-0.011404986552408429,-0.020641255911113814,-0.015615749441397295,-0.017517191320539516,-0.01112356256391531,-0.015779230721786,-0.02029478661590153,-0.026531188584393038,-0.030767564931595784,-0.03602383793096736,-0.01112356256391531,-0.010852889347684514,-0.019581732844448335,-0.010084046597016214,-0.021261971457270747,-0.02791760388349512,-0.011023833542345624,-0.02156783517774113,-0.03188354656020769,-0.041002714817471586,-0.009302722438962796,-0.02067361975550974,-0.029381102068044774,-0.04054266680300473,-0.051590445486742444,-0.01187588871553452,-0.019790055921386968,-0.029652890263381894,-0.03992791631574431,-0.052028970622980245,-0.060940330324525616,-0.023145368699208954,-0.04155780945320071,-0.036842701614027154,-0.011127887482040973,-0.021016841778303583,-0.03020565495697186,-0.04179665773499677,-0.05230273742526204,-0.061780445343224306,-0.07090811874724795,-0.031334703359825945,-0.006122167351968825,0.013027774900897451,0.005860620245060221,-0.0010616174381800326,-0.009202971695492064,-0.016885687682610152,-0.024760723355810133,-0.0014058739624521368,-0.0057676524573996015,-0.005767621972333301,-0.02786064800787688,-0.0370132570044402,-0.022905613177760836,-0.0234542883659527,-0.028452196748903542,-0.011083750787748344,-0.011083750787748344,-0.01111905171207615,-0.005871489034005662,-0.02309793361053601,-0.02704245723184099,-0.02344833023329551,-0.009806077884508366,NA,NA,NA,NA,NA,NA,NA,NA,-0.07067416383857511,-0.010451778424416022,-0.020207808784011728,-0.03052475850227745,-0.04114511093250571,-0.05060981179356082,-0.06052426224459848,-0.040638790185879035,-0.030360350663600367
10,SD Estimate,0.00714058566075853,0.005999832770821942,0.007128051495463497,0.00576172874650032,0.008002709393425355,0.015864715079664738,0.010889169945901897,0.009731469374722487,0.010105882478440922,0.01002857815714773,0.012815721129842797,0.015864715079664738,0.013641895455844107,0.0153509953418861,0.013237912945244236,0.013971362700730764,0.016236217638294574,0.013235649797018441,0.013825137181039383,0.01506939388560322,0.017283905185118093,0.013613517507647844,0.013954255740157613,0.014051215018632858,0.014871636954589523,0.017740820823028275,0.015236100287834928,0.01658395058763752,0.01468235738552783,0.017695480818672792,0.016589854417411568,0.01930544189449483,0.007314955399315515,0.008779600206041365,0.00793800139637327,0.005757160063717356,0.006879447791318435,0.008620383263343587,0.01013720451289038,0.011111603758510696,0.013163072285939648,0.017151405950961134,0.00761080736136037,0.005198349179902274,0.010882502989438771,0.009302452697189191,0.008544810263044156,0.008977605419586303,0.009429841667876478,0.012425188042212033,0.005765342976309846,0.005094342708816933,0.005094347686098451,0.007770368304586409,0.009171587887876604,0.008202149205048604,0.00762060450509849,0.008155895484447596,0.00715658164091305,0.00715658164091305,0.007031879081209809,0.006426539880128972,0.006578375033702734,0.006966498682689324,0.006411664070214022,0.005216229122695584,NA,NA,NA,NA,NA,NA,NA,NA,0.015105488818770932,0.0051401749445318026,0.006066732139159508,0.007556346318064442,0.008804908482505282,0.009353331487907962,0.011098167700470712,0.0070928866757403956,0.006391198726238803
10,Power,0.924,0.336,0.704,0.648,0.488,0.096,0.264,0.488,0.708,0.768,0.68,0.096,0.1,0.204,0.08,0.24,0.364,0.052,0.16,0.424,0.556,0.044,0.132,0.24,0.58,0.708,0.012,0.12,0.18,0.436,0.68,0.784,0.816,0.988,0.968,0.356,0.744,0.892,0.948,0.984,0.98,0.948,0.952,0.1,0.044,0.072,0.056,0.164,0.324,0.42,0.028,0.124,0.124,0.904,0.94,0.816,0.832,0.832,0.332,0.332,0.344,0.136,0.876,0.864,0.912,0.396,NA,NA,NA,NA,NA,NA,NA,NA,0.98,0.396,0.784,0.908,0.98,1,0.996,1,0.992
11,Mean Estimate,-0.023501584403831682,4.162680624914259e-4,4.9822454196658553e-5,2.497020505381325e-4,-0.007616857536906171,7.394231296426378e-4,8.83370990733146e-4,-0.016069113880315483,-0.025049104460993673,-0.029918988177062168,-0.03300679491970819,7.394231296426378e-4,0.0011273241351152678,6.394180754477948e-4,6.490953461050355e-4,2.498725413342722e-4,-0.04910629371122217,6.411217984548247e-4,9.620676398462157e-6,-0.05073365128871983,-0.050113508219915,-0.0014642079796112122,-5.779009999063961e-4,-0.04910528275842595,-0.04948827719444161,-0.04895927073184893,8.048567362651817e-4,-7.190995308656446e-5,-0.048900665229761144,-0.04958363574183398,-0.05046249790162259,-0.04982691643916504,-0.017230422608852665,-0.035632465408330656,-0.03315606361146341,3.9982509571193754e-4,1.6356000223097876e-4,-0.049828838285375446,-0.049567321491642745,-0.05007793780032973,-0.050025674801750734,-0.05049087722830161,-0.03307753291779547,0.00359115808846514,0.026507834335200056,0.025315712980555256,0.006230933511284503,-0.004970762518114069,-0.011971806488448157,-0.019564943450112886,0.008858622834746357,0.003397151952632159,0.0033970850597198417,-0.02324962919789756,-0.03286052119396078,-0.017039844572133894,-0.016822530195497776,-0.023267965163320047,6.375636184127115e-4,6.375636184127115e-4,7.058476846849358e-4,0.006624896378962726,-0.017176046912309915,-0.023613424812223775,-0.017658424558843686,-0.003553056738280612,NA,NA,NA,NA,NA,NA,NA,NA,-0.050431082125167,3.715001643193025e-4,1.3438888870868218e-4,-0.049898256763793385,-0.04965402837941186,-0.05017625081895114,-0.05006850993860855,-0.03567460556755771,-0.033139298751498854
11,Median Estimate,-0.02370750259973272,2.641487654031144e-4,5.088633830403906e-4,1.3334447426022774e-4,-0.008377656614586188,0.0012454551335460942,0.0011746326426719023,-0.016367122483408422,-0.024616252716264435,-0.029401615879641553,-0.03380154020147386,0.0012454551335460942,0.0019153220065407045,0.0013782343145205176,6.141981293715602e-4,4.6042360951240545e-4,-0.04922954124844855,0.0017295120510604006,6.35452689709841e-4,-0.05057585345868089,-0.050138880160651225,-0.0018883819952352269,-9.721780120675169e-4,-0.049659990797353865,-0.04987789370360888,-0.04730804942901283,-3.704388544024957e-4,-4.230278016679454e-4,-0.04830945621668502,-0.05085882955711603,-0.05157046609262933,-0.049207257756784195,-0.017472552615602696,-0.036339289655098125,-0.03306764329021819,4.115087855492449e-4,4.2194219658792695e-4,-0.04963784585941801,-0.04906984059588655,-0.05011380538974387,-0.05067013066746514,-0.05082847408765666,-0.03306602529237043,0.0036911690848606756,0.025954372314629666,0.025485017659976184,0.006199658923705383,-0.004819952763261822,-0.012748480788590442,-0.01950859619242894,0.008772071906976063,0.0033126198816458034,0.0033124751268662207,-0.022783383190126204,-0.03253877905244562,-0.016389597688182697,-0.016815768634077317,-0.023111485062059466,6.030609915896045e-4,6.030609915896045e-4,4.128927898647064e-4,0.006531931254454398,-0.016373662844891723,-0.022629591153071525,-0.017540440256275658,-0.0035347988011042364,NA,NA,NA,NA,NA,NA,NA,NA,-0.04973837413473571,3.527621615919026e-4,-3.1296369669617935e-5,-0.04962193087066776,-0.04889378211359462,-0.05046744369337076,-0.05046857028903214,-0.03574329082233509,-0.032904586374344
11,SD Estimate,0.00584946978963923,0.0052902224420537085,0.006255823240972575,0.004957383238412593,0.00763687529346524,0.01544300894470117,0.010782492864847339,0.008354954480404138,0.008894303765196104,0.008719123158172635,0.011867655355152445,0.01544300894470117,0.013607635437785235,0.014308508909892102,0.012938245138765856,0.014578880053645066,0.014349319518634909,0.012842596656798919,0.013469853863276315,0.013382660081468843,0.015590325120293904,0.013454761939907786,0.013248824604364976,0.01378898878235388,0.01399780394153019,0.015188675888398322,0.013742115977115922,0.01522165689721608,0.015933504215058247,0.01671661612302961,0.01616366150778775,0.01766765570075193,0.006162112718027031,0.007463826360863775,0.006588787778269466,0.0051614665853959,0.005969498758559104,0.007331602900474342,0.008354397357542934,0.009711590769119264,0.011851923334004113,0.016133554335826146,0.006165486094714373,0.004570343115519207,0.01207235695751139,0.008993500103197716,0.007370480183495302,0.00823745665468641,0.008407514217846366,0.011595822991655918,0.005264349484518883,0.004446713644785151,0.004446712775930352,0.00666692655529473,0.007842319907295748,0.0071607447345204255,0.006662646027900113,0.007076650773676123,0.006746360557854854,0.006746360557854854,0.006714051310088259,0.006149287241642625,0.006368152576272714,0.006914909076904011,0.0062390093036984685,0.004409232147243986,NA,NA,NA,NA,NA,NA,NA,NA,0.015033336115251896,0.004971130291836587,0.00576845141029006,0.0068735744970297216,0.0076562383401438325,0.009086682620855996,0.011260222730148903,0.006790537166644109,0.005638366551866164
11,Power,0.672,0.004,0,0,0.068,0.064,0.06,0.128,0.256,0.416,0.292,0.064,0.052,0.044,0.008,0.012,0.8,0,0,0.688,0.612,0,0,0.544,0.552,0.46,0,0,0.38,0.34,0.356,0.332,0.204,0.844,0.904,0.004,0,1,0.988,0.936,0.644,0.344,0.956,0,0.384,0.624,0.008,0,0.028,0.056,0.056,0,0,0.6,0.804,0.252,0.42,0.376,0.016,0.016,0.016,0.068,0.412,0.532,0.44,0.004,NA,NA,NA,NA,NA,NA,NA,NA,0.416,0.008,0,1,0.996,0.984,0.784,0.988,0.996
12,Mean Estimate,-0.03630652778734752,-0.06960473277421851,-0.0499214978567629,-0.06065780773548627,-0.0562308939969987,-0.06786698476191985,-0.06028832490583499,-0.0496472464633194,-0.04033963622456962,-0.02960626324063331,-0.019276976648509223,-0.06786698476191985,-0.07013388959218242,-0.050442760320167784,-0.0697453272121086,-0.049285203899462844,-0.029911186159794184,-0.07046990076354416,-0.05033718652010328,-0.03040262733085158,-0.010148832024868763,-0.06958981247684315,-0.04936882928327929,-0.0309355649976142,-0.009941024185280842,0.011803908683502016,-0.06982248275584399,-0.0501735031373034,-0.02838725478957363,-0.009765312615259836,0.01151112795781156,0.03097556189919828,-0.04470400360865457,-0.009654517788094064,-0.019702549074532495,-0.06958655229041869,-0.050052540331931655,-0.02994091097418783,-0.010095793328306363,0.011265020988519394,0.03019548520580748,0.05063366713837782,-0.030029748756942604,-0.0797306696866584,-0.11609704092256956,-0.10331936611026418,-0.08740988536602332,-0.0730065099381078,-0.05708967567350251,-0.04146154865736512,-0.08791191788480691,-0.07990081660583921,-0.07990085930339327,-0.036192640264228824,-0.019385934225620575,-0.04455897019798074,-0.04440032766567015,-0.03616915455411921,-0.0694117567795735,-0.0694117567795735,-0.06939041439979662,-0.07938560213957267,-0.044859873944238196,-0.03659956247085019,-0.045040975893028704,-0.07274972135432334,NA,NA,NA,NA,NA,NA,NA,NA,0.05061174102493645,-0.06960032401294919,-0.05006997783346145,-0.029976130549813376,-0.01014551587051866,0.011224463762846547,0.03021802808563824,-0.009676816484760204,-0.030063874751264492
12,Median Estimate,-0.035501876938271115,-0.06936247260450351,-0.04998818547268489,-0.06035552794707663,-0.055781553052205966,-0.06658105607887366,-0.05993402785194504,-0.049093142319834776,-0.040100995158249206,-0.029185413391006512,-0.019264018748542503,-0.06658105607887366,-0.07062777818045515,-0.05016519209293605,-0.06949842899336947,-0.049998140080908915,-0.03130753730189735,-0.07030821787356238,-0.04925950188064047,-0.031089642630630028,-0.009362319858385457,-0.06846401549820919,-0.05044825250067439,-0.03086093564165239,-0.010371645065926933,0.012843156544311035,-0.0699555828551518,-0.05045582617222851,-0.028302450937397385,-0.010403550046845218,0.012368985160775885,0.031029878902956123,-0.044227347663694266,-0.009187156547207826,-0.019467084889702675,-0.06932035452812257,-0.05005502383347428,-0.0296626299711588,-0.010777184766396651,0.011531240127322595,0.030343822090751052,0.04950351229435081,-0.030002838734949924,-0.07973455766384799,-0.11519631658679305,-0.10327143946263931,-0.08720019093148765,-0.0726350942175999,-0.05639244800471889,-0.041792949875752494,-0.08770942333780599,-0.07981203129183359,-0.07981202306810352,-0.03596303678127259,-0.019268400830928394,-0.044215452094952125,-0.04427715236091474,-0.0363368366746913,-0.06926844444700972,-0.06926844444700972,-0.06889267188829779,-0.07905499627589573,-0.04480446059246021,-0.03649819525348891,-0.04510795706477823,-0.07261924771309969,NA,NA,NA,NA,NA,NA,NA,NA,0.05025463390319624,-0.07009817077691599,-0.04987009267686867,-0.029378606900389813,-0.010048143741290119,0.01088914650120413,0.02992474632449936,-0.009522625561026317,-0.03033726078307667
12,SD Estimate,0.006130465880892958,0.005588595691002442,0.006444580912727366,0.005138722121946222,0.008337165244742224,0.01604734941820591,0.011274223268393117,0.009751892757779723,0.008927471157174563,0.009693984816109752,0.012287644144885517,0.01604734941820591,0.013811777866247604,0.01607268582382244,0.013534421922603087,0.01347143395773713,0.01665155075201336,0.013268085488273466,0.012790758821175353,0.013754441670523646,0.016182747261047715,0.013178383318974501,0.014476449503968342,0.014885920367462143,0.015259805330303244,0.01634302676511485,0.015663373616280844,0.015304667706127952,0.016013978289886387,0.015766138787451273,0.017864409870884796,0.018612073842390282,0.006349883533185028,0.007756699028120553,0.006927104388359309,0.005342573279653914,0.006218047584564429,0.007481098286456835,0.008532061537032854,0.010280620148196624,0.012365739565116484,0.016219406967787554,0.0063995496443857245,0.0047218353950534905,0.012707826550366374,0.00957104060998005,0.008201042120547536,0.008404934760138429,0.008973164092460847,0.01210507905558169,0.005266649552158834,0.004444535730590203,0.004444542300379445,0.0065016290240569544,0.007846989365223296,0.006926151676873921,0.006781859409990774,0.006853617931332958,0.006741119752669787,0.006741119752669787,0.006767380585643648,0.006057472343015263,0.006178196599675475,0.006422437022161833,0.005900536202573464,0.004752330479139529,NA,NA,NA,NA,NA,NA,NA,NA,0.014391612626510068,0.005132673588573621,0.0056947159974075675,0.006959243522161122,0.007532280682939499,0.0087085973833765,0.010868792581328633,0.006492197766551327,0.005596211114842509
12,Power,0.832,1,0.996,1,1,0.972,0.996,0.964,0.664,0.06,0,0.972,1,0.524,0.984,0.48,0.072,0.932,0.304,0.024,0.02,0.664,0.052,0,0,0.004,0.18,0.004,0,0,0,0.008,0.932,0.004,0.02,1,1,0.076,0,0,0,0,0.168,1,1,1,1,1,0.992,0.12,1,1,1,0.668,0.024,0.936,1,0.592,1,1,1,1,1,0.984,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0.056,1,1,0.46,0,0,0.052,0.056,0.804
